gauge_id,elev_mean,slope_mean,area_gages2,p_mean,pet_mean,aridity,p_seasonality,frac_snow,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,frac_forest,lai_max,lai_diff,gvf_max,gvf_diff,soil_depth_pelletier,soil_depth_statsgo,soil_porosity,soil_conductivity,max_water_content,sand_frac,silt_frac,clay_frac,organic_frac,geol_permeability
6291500,2238.49,100.83533,217.96,1.56217796,3.10414486,1.987062254,0.149455514,0.404772817,22.15,1.565371025,272.8,6.526315789,0.5915,1.593925803,1.260855405,0.57455142,0.325020462,0.837765957,0.664480208,0.448633844,1.049156909,0.23340672,26.01548177,32.82779608,22.72145398,0,-13.8996
6311000,2515.87,41.0532,61.23,1.456565366,2.441524038,1.676220028,0.269035363,0.57382796,23.65,1.468944099,279.25,6.547479484,0.3219,1.392359472,0.952058936,0.526202779,0.216614809,0.897196262,0.838462294,0.420002919,2.486943812,0.257376304,42.22515583,20.93961948,12.82609599,0,-14.2821
6332515,683.69,21.51406,191.49,1.211637235,2.475154141,2.042817825,0.818659018,0.173914615,23.65,1.429003021,293.25,6.924439197,0,1.392455569,1.199280548,0.540676947,0.408505304,1.074927954,1.092912444,0.451690263,0.89390601,0.304033921,16.13619801,23.4092659,16.99163684,0,-13.0452
6339100,759.27,10.76088,529.14,1.15557974,2.118595825,1.833361863,0.838254396,0.160349274,24.3,1.5,297.4,7.59642401,0,1.298324723,1.095851166,0.50789767,0.362451735,1.143315508,1.485083035,0.450928931,0.874518442,0.448823837,19.436534,25.71097016,20.10745447,0,-13.0237
6339500,711.32,10.60067,3171.46,1.136354552,2.159783203,1.900624413,0.834636766,0.161668315,23.25,1.504854369,298.65,8.049865229,0.0002,1.283845482,1.087549549,0.503237315,0.362499277,4.402303052,1.345859328,0.45069768,0.962660956,0.38350415,19.10365123,25.25264679,17.76285201,0,-13.2317
6344600,796.57,7.89802,402.5,1.136924025,2.12980319,1.873303003,0.835102017,0.162624033,25.2,1.565217391,297.9,7.839473684,0,1.291715182,1.090295183,0.504651094,0.357330672,1.213687151,1.499663947,0.453138791,0.830512448,0.462292779,18.5072466,26.91624291,20.84240652,0,-13.0372
6350000,833.77,7.61453,1501.05,1.077960301,2.174678713,2.017401486,0.771483147,0.164913328,24.05,1.541666667,302.35,8.283561644,0,1.372987574,1.190109545,0.503756354,0.370441094,1.410562837,1.492867458,0.451919736,0.863426101,0.397100676,16.92900248,23.65645651,17.80665044,0,-13.0304
6352000,840.97,7.25043,1441.83,1.095667351,2.334641492,2.130794068,0.751851497,0.168403956,24.15,1.468085106,301.65,8.011952191,0,1.327413869,1.145450322,0.499443683,0.367105674,1.52917342,1.493718648,0.448029904,0.966925684,0.383676797,18.64187107,22.47784867,16.08890617,0,-12.9728
6353000,767.71,9.54494,4526.51,1.135227926,3.043099658,2.680606764,0.779534463,0.155792226,23.45,1.443076923,300.55,8.079301075,0.0001,1.244105809,1.057174541,0.491669093,0.350440526,1.824680307,1.476656851,0.446695754,1.00208863,0.379351544,19.47689731,22.35083095,15.80892163,0,-13.1298
6354000,743.88,9.74186,10598.19,1.138187543,2.640713333,2.320103879,0.787551447,0.1592635,22.65,1.442675159,296.75,7.913333333,0.0001,1.265671814,1.078568941,0.495896608,0.354507861,2.142412278,1.48044956,0.445902303,1.028325205,0.379580133,20.05646316,22.34388214,15.43917707,0,-13.0703
6360500,802.48,10.51138,12654.96,1.187192334,2.279332005,1.919934909,0.723823144,0.152009123,23.15,1.433436533,293.6,7.567010309,0.0001,0.989619968,0.798461134,0.415567689,0.272846158,6.026592692,1.468031599,0.441196702,1.055526802,0.331216492,19.13510392,18.7256804,14.49241262,0,-15.4093
6404000,1506.1,44.57631,151.83,1.540819986,2.408609336,1.563199697,0.742308699,0.191294359,24.85,1.488023952,284.9,6.711425206,0.7102,2.046277158,0.985466221,0.676336206,0.141667131,0.928853755,1.500000015,0.443142526,1.296353935,0.451014587,24.76907304,25.50105945,16.39871931,0,-14.0612
6406000,1337.4,35.11128,436.34,1.428150582,2.371293785,1.66039479,0.747918617,0.167832878,24.25,1.492307692,287.55,7.152985075,0.5327,1.686327746,0.942389006,0.589306094,0.178925809,1.572423398,1.500000015,0.445307907,1.267868713,0.520955972,27.85376033,32.15452332,17.34493779,0,-14.3357
6408700,2018.14,35.35106,20.8,1.838093087,2.353210281,1.280245433,0.492574918,0.373160739,22.6,1.434920635,273.6,6.08676307,0.9795,2.652343563,1.654798144,0.739318932,0.209748193,0.93877551,1.500000015,0.45507,0.903525694,0.694000007,27.46666664,42.86666671,29.53333332,0,-12.233
6409000,1960.28,31.3792,205.33,1.733442847,2.602917454,1.501588274,0.561712234,0.343337177,22.85,1.437106918,270.4,5.840172786,0.7952,2.395057128,1.578700659,0.6906289,0.231701222,0.968481375,1.500000015,0.452628378,0.95868191,0.650476379,27.12038814,39.59493172,27.20490879,0,-12.5115
6431500,1889.64,36.22756,427.1,1.965182752,2.906362272,1.478927225,0.393724656,0.369931442,20.7,1.422680412,261.65,5.356192426,0.9044,3.007616209,2.111348134,0.763443378,0.275231405,0.997194951,1.469463147,0.449610356,1.103582929,0.666340555,32.04691491,41.8043008,24.83627463,0,-12.9291
6440200,756.84,9.79001,649.19,1.316009582,2.364042998,1.796372176,0.662348894,0.14080585,24.25,1.413994169,295.2,7.208791209,0,0.867418572,0.687038697,0.370097406,0.227159957,7.405132906,1.500000015,0.459288866,0.684760226,0.389089148,13.91611485,21.38716041,20.19025028,0,-15.9866
6441500,683.42,12.47192,8152.55,1.309505818,2.335091075,1.783184956,0.682999423,0.131508247,23.05,1.414110429,291.05,7.240049751,0.0005,1.064739185,0.869384474,0.439278271,0.28950647,11.90347839,1.500000015,0.45987561,0.511619909,0.348422885,9.006174304,15.63308232,24.28185127,0,-15.0168
6447000,1057.12,14.40932,12849.71,1.313160849,2.725462587,2.075497903,0.679088735,0.142712538,23.3,1.403614458,285.85,6.879663057,0.0358,1.018930921,0.798918072,0.416559935,0.247807625,9.988144205,1.489244061,0.443929517,1.0254929,0.284984246,16.69062993,16.86885857,9.957752783,0,-14.9252
6447500,1040.9,6.49678,826.61,1.437181383,2.415818809,1.680942182,0.67896221,0.155649176,25.25,1.414565826,292.45,7.176687117,0,0.991240632,0.780478432,0.423203196,0.25629327,36.62808642,1.500000015,0.427411803,1.708900187,0.48966278,43.18259481,21.40727215,8.618263909,0,-14.3476
6450500,912.42,10.41664,4111.27,1.471411362,2.36722512,1.608812587,0.690499954,0.144339853,24,1.420118343,285.4,6.877108434,0.0001,1.139129389,0.91752714,0.47069377,0.293508475,23.87817877,1.500000015,0.416894347,1.705509009,0.468277599,50.05913609,14.11963425,7.800461117,0,-14.5376
6452000,923.24,12.73758,25791.04,1.382093087,2.409193128,1.743148237,0.682097417,0.131326768,22.2,1.418530351,278.6,6.360730594,0.0242,1.102010497,0.884343312,0.452366391,0.281297705,11.87902837,1.494979765,0.442592866,0.884179246,0.358981072,21.65768078,16.97341503,14.81874249,0,-14.9098
6453600,569.46,12.77542,2101.42,1.7176564,2.385833238,1.389004948,0.699911406,0.128318993,25.25,1.402777778,289.85,6.892984542,0.0217,1.497189276,1.229623782,0.578954405,0.357184104,22.30145773,1.500000015,0.447617169,0.751558339,0.539051494,27.01896378,31.30417176,20.0042596,0,-15.5719
6464500,768.53,9.07924,2914.04,1.546439425,2.40168104,1.553039195,0.733348152,0.131171471,25.15,1.416901408,290.7,7.213399504,0.0109,1.296177599,1.052432688,0.530486157,0.337521488,30.03059924,1.500000015,0.405836407,2.986246535,0.51124109,58.98356138,14.54611545,6.890572577,0,-14.8514
6468170,516.41,4.68375,2809.1,1.30774538,2.065571773,1.579490782,0.920667037,0.143378889,25.05,1.419263456,301.35,8.476793249,0.003,1.864350217,1.670750243,0.645162444,0.507387065,46.11212675,1.500000015,0.434500916,1.772915147,0.633831452,44.45819557,37.08153988,17.05438024,0,-13.7404
6468250,508.66,4.53343,3242.61,1.319754962,2.850338289,2.159748112,0.922018964,0.144027317,25.25,1.422535211,299.3,8.290858726,0.0031,1.885928678,1.687467901,0.648196083,0.506212613,46.11970958,1.500000015,0.432603343,1.817085113,0.632146941,45.84773943,35.90446011,16.53213345,0,-13.6027
6470800,423.26,3.54676,1071.14,1.557598905,2.105190897,1.351561618,0.824561369,0.147189465,24.95,1.393854749,296.7,7.353159851,0.0061,2.206875261,2.009665053,0.700221525,0.558942579,49.85863268,1.500000015,0.436004881,1.674946032,0.643548419,43.73978623,37.57618394,18.29283968,0,-13.6636
6477500,466.03,5.211,1512.44,1.680016427,2.335321684,1.390058839,0.698989466,0.132381125,24.6,1.374301676,295.6,7.262899263,0,1.470616892,1.216811665,0.578604955,0.370566197,44.89912629,1.500000015,0.44923837,0.952791619,0.681831052,31.20776085,37.89050697,30.63345586,0,-13.9939
6479215,569.24,6.43082,175.28,1.806774812,2.179105859,1.20607496,0.760783399,0.164751422,25.7,1.378016086,289.15,6.404208195,0,1.986266752,1.729617949,0.668252396,0.47833698,41.9248366,1.500000015,0.439734333,1.266051584,0.665246726,40.20576072,37.68921987,21.34822208,0,-13.2286
6479438,554.25,5.06923,951.91,1.76455989,2.2410059,1.27000841,0.770545991,0.159799257,26.1,1.392,288.1,6.607798165,0.0027,1.924086504,1.682838174,0.660582262,0.481337077,43.27130045,1.500000015,0.451412639,1.025164732,0.616170831,30.0584018,39.91529156,21.05421816,0,-13.6154
6601000,415.2,9.0517,450.2,2.115007529,2.401577467,1.135493578,0.702089233,0.105879368,25.4,1.365591398,291.05,6.614772727,0.0365,2.344141577,2.15082471,0.741528526,0.573016111,20.47513812,1.500000015,0.475715257,0.775705319,0.690820656,16.00936521,66.25201176,17.70660579,0,-15.955
6614800,3296.83,145.84396,4.03,2.917613963,3.775497112,1.294035866,-0.273957013,0.760476738,12.15,1.233502538,233.85,4.826625387,0.821,1.030555606,0.744444489,0.408611089,0.199999988,0.571428571,1.500000015,0.4245825,2.489729607,0.320000005,28.46666681,18.40000009,6.6666667,0,-13.1665
6622700,2837.34,71.34178,98.7,2.257149897,3.331293812,1.47588506,-0.377662713,0.717691989,14.3,1.259911894,240.95,4.947638604,0.7496,2.141258975,1.355784647,0.676669484,0.219318096,2.2,1.35152416,0.421750151,2.389829302,0.528707408,51.98018597,27.33824673,15.66284635,0,-14.2348
6623800,2970.51,90.87092,187.66,2.868472279,3.046182177,1.061952803,-0.574079549,0.753935609,14.85,1.280172414,229.1,4.823157895,0.9211,1.901203648,1.296218246,0.639474434,0.228084555,1.14,1.376319903,0.422302599,2.313504993,0.543072195,52.80309385,28.92992568,15.8219025,0,-13.8248
6632400,3001.56,69.03992,162.99,2.246401095,3.275386557,1.458059544,-0.353991437,0.74451187,15.7,1.308333333,240.45,4.92221085,0.7266,1.860953179,1.16036235,0.629400584,0.214807355,2.518796992,1.120903586,0.425755247,2.167167602,0.428795278,46.7856286,28.19814977,15.45792328,0,-13.54
6746095,3370.38,121.42221,8.9,2.754986995,2.98640653,1.084000228,-0.25810265,0.728744289,12.7,1.233009709,235.3,4.902083333,0.821,1.622793972,1.113769408,0.57633323,0.223475679,0.588235294,1.500000015,0.420326459,2.77078955,0.460897959,44.33446013,24.20365387,8.31047615,0,-13.556
6784000,790.29,7.87218,6019.74,1.745111567,2.476443956,1.419074862,0.747034934,0.115205161,24.6,1.277922078,287.05,6.407366071,0.0143,1.429636165,1.196022767,0.566173065,0.369921948,29.85252122,1.500000015,0.447473185,1.1654838,0.673418033,37.59028671,51.16202606,11.07202563,0,-15.2
6803510,373.26,8.11686,113.28,2.104924025,2.495444189,1.185526964,0.686401451,0.094047593,24.9,1.313984169,282.5,6.036324786,0,1.588085701,1.355003149,0.619456819,0.424149607,28.74619289,1.500000015,0.466874198,0.640205086,0.712617331,17.8987947,47.69684055,34.35003655,0,-15.2
6803530,377.45,8.30034,309.75,2.142568104,2.486346817,1.160451709,0.678686575,0.099195858,24.3,1.259067358,282.2,5.866943867,0,1.790775133,1.622380918,0.664271847,0.508359287,30.16359918,1.500000015,0.472814914,0.584156949,0.712474877,14.06835279,52.80667882,32.99466268,0,-15.2
6814000,401.18,7.57575,713.83,2.400602327,2.577198166,1.073563137,0.640132688,0.090284209,24.5,1.237373737,283.25,5.975738397,0.0044,1.536557268,1.286635222,0.607817628,0.395587607,28.57692308,1.475208684,0.459086543,0.692078117,0.685286321,22.40651639,39.55016048,38.09784725,0,-15.2504
6847900,885.8,6.55023,1536.19,1.575601643,3.305606831,2.097996563,0.804810475,0.102382585,24.65,1.325268817,297.3,7.36802974,0.001,0.922368767,0.659688667,0.418650602,0.213876991,41.14765101,1.500000015,0.474609751,0.847090362,0.692591198,17.5606333,67.77490047,14.74094453,0,-13.6252
6853800,559.13,6.65393,589.43,1.945875428,2.851628638,1.465473379,0.688722092,0.104135742,23.9,1.19201995,292.05,6.570303712,0,1.129236667,0.842923273,0.498530645,0.257662263,36.09227468,1.479076421,0.474954611,0.713651229,0.686131221,15.49647603,63.02843179,21.73079066,0,-13.8726
6876700,448.53,8.37527,1056.44,2.055776865,2.679570048,1.303434285,0.713301976,0.079611385,25.7,1.317948718,294.15,7.03708134,0,1.148474955,0.838265115,0.497010172,0.249108175,13.81156716,1.446588417,0.473513183,0.602025248,0.689631438,14.28517964,55.345249,30.27530378,0,-14.044
6878000,393.93,6.59798,776.42,2.229780972,2.893592279,1.297702472,0.649879242,0.072786712,25.4,1.282828283,288.65,6.597714286,0,1.42427378,1.116975991,0.552988962,0.30389182,5.666946309,1.272977872,0.466966806,0.646352752,0.596280505,18.62359646,50.05673335,31.31807258,0,-15.7131
6879650,402,11.67178,11.51,2.623746749,2.644288789,1.007829277,0.666392528,0.067249734,23.25,1.226912929,279.35,5.564741036,0.0311,2.349115785,2.075938214,0.698437934,0.517456714,1,0.925311779,0.4741817,0.458563857,0.450149654,10.58361985,46.61658235,42.67448603,0,-13.7376
6885500,394.81,8.30284,1062.87,2.445574264,2.866789185,1.172235588,0.664971956,0.084298726,24.95,1.2200489,285.3,6.109207709,0.0076,1.509472028,1.294287568,0.604439141,0.411876673,34.33333333,1.480883877,0.461038366,0.608027425,0.694977414,20.02172698,38.03256053,41.97508573,0,-13.0409
6888500,412.34,10.57049,842.35,2.638001369,2.728151034,1.034173472,0.629940349,0.070371966,24.4,1.22,280.95,5.704568528,0.0139,2.291766461,2.009912397,0.694714006,0.494829107,2.90830721,0.973496504,0.4752898,0.459428448,0.472315216,10.12838703,48.34903367,41.42672966,0,-14.0259
6889200,347.72,8.52093,385.66,2.589623546,2.621313196,1.012237165,0.632717436,0.07161525,24.45,1.24744898,282.5,5.916230366,0.0174,2.176238641,1.882671429,0.680795507,0.446230825,29.01587302,1.419187666,0.464106585,0.571872693,0.653421994,17.60182513,38.68778515,40.43010222,0,-13.6113
6889500,335.49,8.09609,748.58,2.619830253,2.628446899,1.003289009,0.621476145,0.069599736,25,1.278772379,279.2,5.816666667,0.0149,2.197939528,1.90793719,0.681450571,0.450941671,30.01788756,1.442138585,0.464452467,0.571646996,0.668789595,17.53550288,39.60658347,40.47109704,0,-13.3897
6892000,304.55,9.14485,1092.72,2.774991102,2.620075236,0.944174284,0.585259882,0.071517825,24.9,1.29015544,274.05,5.432111001,0.067,1.762121272,1.4956391,0.653167004,0.412264662,30.83542789,1.493886982,0.464544777,0.612546662,0.665117652,17.62716578,40.66920272,35.76335577,0,-12.7532
6903400,322.12,4.78235,481.42,2.771672827,2.431550157,0.877286141,0.603861863,0.097926268,23.4,1.206185567,261.85,4.730803975,0.222,1.993224836,1.728730995,0.694065576,0.467867883,42.90013141,1.500000015,0.462641692,0.69274267,0.701494719,21.23387887,45.68751425,32.9897293,0,-16.4877
6906800,279.08,8.38096,1414.75,3.190375086,2.656419713,0.83263555,0.364725737,0.060450474,24.05,1.31420765,269.15,5.32970297,0.3516,2.580401525,2.174763762,0.713011099,0.40574105,4.420657277,1.499138339,0.475249255,0.592431084,0.707773849,13.10863415,56.8100731,30.05524826,0,-12.6822
6910800,376.84,6.45264,444.6,2.667686516,2.716138563,1.018162571,0.573098127,0.061306636,24.9,1.23573201,286.85,6.208874459,0.0074,2.363646076,2.077084762,0.699882226,0.496130723,6.113235294,1.118242942,0.47539367,0.457751413,0.545317222,9.990788394,48.3301838,41.67408117,0,-14.96
6911900,367.43,6.40301,293.06,2.665383984,2.671907474,1.002447486,0.570789214,0.06185316,25.25,1.225728155,286.85,6.129273504,0.0178,2.218012908,1.924993184,0.682986902,0.461675622,4.665178571,1.208518329,0.47621613,0.458459564,0.588864803,9.636699874,49.59824599,40.81015191,0,-15.0593
6917000,296.09,6.4432,765.78,3.020013689,2.753761629,0.911837466,0.46137592,0.051070205,25.1,1.328042328,277.45,5.697125257,0.0592,1.952737428,1.632054312,0.654922466,0.383810724,3.294067068,1.126172264,0.470639868,0.553761738,0.477650979,12.58962056,42.12851562,32.32327486,0,-13.0012
6918460,372.29,8.23995,650.69,3.229486653,2.753408104,0.852583831,0.249251703,0.049858847,23.95,1.270557029,270.25,5.367428004,0.1134,3.043960526,2.546021934,0.743258547,0.400384819,3.811534501,1.421830871,0.469608087,0.61326967,0.657821179,15.49141794,49.80866022,31.65725357,0,-12.3177
6919500,304.29,6.03069,1069.42,3.316985626,2.852089309,0.859843735,0.33452671,0.049446608,23,1.18251928,268.25,5.138888889,0.243,2.894626838,2.456814344,0.734423445,0.41950407,6.089028213,1.319237812,0.460973122,0.800074211,0.481011879,17.71536417,39.93820939,22.59737487,0,-14.382
6921070,374.14,9.47519,712.59,3.24154141,2.752118713,0.849015442,0.242140554,0.060123837,23.9,1.306010929,266.85,5.232352941,0.2784,3.040523408,2.534236677,0.74548284,0.4026757,3.835032437,1.454682989,0.470005885,0.606411333,0.669241241,15.06409057,49.69880934,31.79249816,0,-11.8062
6921200,338.33,8.87458,323.62,3.232652977,2.738147201,0.847027881,0.270337364,0.057255427,24.45,1.241116751,272.05,5.329089128,0.2526,3.249178207,2.75624567,0.771078999,0.43079357,3.4,1.483429546,0.471522339,0.593572334,0.685979843,14.36550302,50.99501846,32.1984416,0,-11.8
6934000,334.86,11.8533,8264.9,3.256001369,2.701932841,0.829831605,0.163030342,0.064590884,22.3,1.232044199,255.3,4.727777778,0.5897,3.923578584,3.398462946,0.801395108,0.451681524,2.393399771,1.408491671,0.471115027,0.605671664,0.667183863,15.49968642,49.93305537,32.09572516,0,-11.9044
7014500,330.14,11.88533,3845.5,3.284264203,2.772139603,0.844067174,0.144399588,0.066115361,21.4,1.233429395,255.5,4.753488372,0.7777,4.616652366,4.101393252,0.84684132,0.493124473,2.859884837,1.497690779,0.469679978,0.644851088,0.713846903,17.00950326,52.71017942,30.17980402,0,-12.2049
7056000,459.08,41.947,2149.36,3.617371663,2.804692868,0.775339979,-0.018570897,0.052745706,23.75,1.25,269.7,5.272727273,0.8844,4.958108585,4.398442079,0.870985014,0.491920607,1.04896,1.424193478,0.450885808,0.892696033,0.510563755,22.49397244,31.19530989,24.23865106,0,-14.0789
7057500,324.68,11.24276,1456.44,3.261271732,2.773481561,0.850429461,0.025242534,0.056439437,25.55,1.2775,273.8,5.421782178,0.584,4.092280944,3.514623645,0.808381133,0.432314136,2.403631285,1.376810437,0.466882661,0.671972225,0.647374669,18.84643725,46.1120895,30.69026477,0,-11.8017
7060710,272.84,18.02579,150.03,3.696503765,3.047528679,0.824435432,-0.035889073,0.050998483,24.05,1.2025,271.3,5.202301055,0.8541,5.458821793,4.818213063,0.899455276,0.484819941,1,1.303911141,0.459582352,0.741097604,0.603970199,23.80027224,44.89215841,31.40749249,0,-11.9212
7066000,343.23,10.30686,1053.5,3.287924709,2.753928364,0.837588633,0.05814903,0.056231314,26.9,1.271867612,279.55,5.793782383,0.693,4.614631307,4.071827363,0.844997813,0.478574462,2.24872449,1.459288591,0.470688679,0.591005749,0.688460465,15.28462033,49.16735207,34.07340648,0,-12.055
7067000,325.61,11.97771,4349.01,3.44280219,2.757459576,0.800934652,0.017217224,0.055720413,25.1,1.251870324,274.7,5.375733855,0.7931,4.829520607,4.275783873,0.859879552,0.486571179,2.119987518,1.484215731,0.469624417,0.59081599,0.701316441,15.82201268,48.93185796,34.8873637,0,-12.131
7068000,293.5,12.0651,5318.59,3.404091718,2.747049719,0.806984637,0.055484148,0.055510761,23.8,1.249343832,260.15,4.931753555,0.7417,4.914129169,4.357757917,0.864947961,0.489495022,2.158069459,1.487084705,0.469501673,0.592136676,0.702074109,15.89186146,48.87730342,34.95103612,0,-12.1665
7071500,283.07,10.03191,2023.77,3.338821355,2.77022152,0.829700432,0.007823482,0.053355687,25.15,1.276649746,270.45,5.323818898,0.5914,4.330998673,3.768530474,0.824529931,0.451512136,2.841789052,1.500000015,0.467200433,0.608500426,0.70259606,17.20225317,46.80599648,36.14153345,0,-12.1937
7083000,3457.46,158.91882,60.76,2.083708419,2.843017536,1.364402769,-0.167233548,0.710599948,16.1,1.376068376,248.25,5.204402516,0.3563,0.788784878,0.5255099,0.327623935,0.153876645,1.25,1.095866845,0.426883463,2.192323265,0.354163621,37.10671325,22.79252614,10.57118585,0,-13.7463
7142300,677.58,4.76724,1819.94,1.806744695,2.832697673,1.567846127,0.643003667,0.086791678,25.1,1.283887468,304.1,8.034346103,0.0003,1.16382103,0.848938457,0.487824779,0.247151536,49.53190014,1.500000015,0.423554327,1.420600712,0.647241958,53.13876556,30.58848489,16.18547524,0,-11.8217
7145700,393.17,3.99175,399.81,2.510521561,2.800414593,1.115471238,0.530907144,0.061761152,26.2,1.290640394,292,6.782810685,0.0346,1.229428206,0.829115689,0.51434044,0.221979011,39.98016529,1.401051072,0.461991139,0.616670529,0.657359898,21.10194517,43.48690415,35.25431994,0,-13.9559
7148400,545.41,9.72975,2544.5,1.909582478,3.200512471,1.676027356,0.56707562,0.079878132,26.05,1.286419753,302.25,7.75,0.0005,0.963708628,0.70073616,0.425835705,0.232503106,12.85876452,1.500000015,0.440312824,1.074450479,0.527906714,29.20863287,27.34185291,22.62557633,0,-14.0603
7149000,558.82,8.31384,2291.2,1.975812457,3.009930007,1.523388516,0.581205239,0.079110059,25.95,1.284653465,301.15,7.93544137,0.0003,1.064221246,0.767841913,0.455581505,0.238002705,21.05980363,1.500000015,0.440488143,1.137586064,0.561735172,30.60762894,31.27855573,22.59679783,0,-13.5872
7151500,456.85,5.91848,2109,2.316180698,2.980717057,1.286910412,0.527944729,0.070534939,25.75,1.341145833,290.4,6.800936768,0.0101,1.22456563,0.818204106,0.50259636,0.215281719,40.74189447,1.458416504,0.4323758,1.488221311,0.585932059,43.27974534,30.86298256,20.09107068,0,-12.3308
7167500,383.36,10.91937,319.62,2.816464066,2.72132924,0.966221893,0.546830642,0.052068919,24.9,1.245,287,6.132478632,0.0167,2.15220111,1.849112667,0.670850767,0.462661949,1.217659138,0.905778316,0.476219233,0.451638642,0.440786965,9.491302411,49.20241836,41.35977655,0,-15.2534
7180500,442.86,4.64743,275.51,2.607589322,2.931383518,1.12417377,0.583217759,0.055784621,26.2,1.27804878,298.9,7.066193853,0.0015,1.876830526,1.59009707,0.631699297,0.431178489,4.093078759,1.066733788,0.477398491,0.446890649,0.518385705,8.80958252,50.25786471,40.78892489,0,-16.1576
7184000,280.99,3.48891,510.84,3.255382615,2.741905558,0.842268293,0.405783301,0.045357618,23.25,1.332378223,271.8,5.592592593,0.0078,1.715975888,1.382199885,0.616467737,0.340591654,5.980544747,1.348610219,0.467109677,0.617892722,0.6326331,17.50598321,47.39188738,35.20875863,0,-15.4824
7195800,371.07,10.46386,38.23,3.504130048,2.862758316,0.816966915,0.142939362,0.048236422,26,1.262135922,278.1,5.595573441,0.2232,3.36641176,2.821123493,0.774488423,0.402198958,1,1.500000015,0.471236409,0.61561451,0.713816307,15.51429501,52.92104338,31.71159994,0,-11.8
7196900,430.12,35.12088,106.35,3.703661875,2.863045626,0.773031049,0.101719624,0.046098632,24.95,1.196642686,275.85,5.473214286,0.5407,3.599295995,3.081183113,0.780021905,0.419012719,1.018987342,1.392816865,0.444171802,1.070241509,0.436671624,24.52789265,24.39240602,20.83518367,0,-14.7084
7197000,348.86,21.68267,808.45,3.624199863,2.871805996,0.792397247,0.123749169,0.040801094,24.75,1.207317073,272.8,5.450549451,0.6716,3.83361343,3.321316369,0.797898448,0.44410393,1.89504618,1.471394025,0.463775911,0.710652031,0.638346042,18.31122099,45.7491996,28.02524205,0,-12.6616
7208500,2675.36,72.29899,159.22,1.658678987,2.916186858,1.758138182,0.550231739,0.333134984,28.8,1.5,291.45,7.629581152,0.6805,1.653354978,0.913433783,0.598012502,0.188280394,0.93877551,1.474277329,0.437587611,1.075700573,0.637795442,39.21108645,29.80909698,30.05204099,0,-13.4318
7226500,1587.35,17.56282,5242.75,1.074360027,2.710015455,2.522446281,0.890675558,0.073573558,25.45,1.519402985,305.55,9.872374798,0.0028,0.577298773,0.373908211,0.286549543,0.154655566,14.87252199,1.331262908,0.432210226,1.495115433,0.547214764,41.26913379,29.35759899,19.62875995,0,-13.2545
7261000,197.55,14.38002,445.81,3.749127995,2.903797276,0.774526044,-0.083193894,0.037806099,24.2,1.198019802,270.55,5.268743914,0.2534,2.992988725,2.414698445,0.716195753,0.342285044,1.118086697,0.862333788,0.435237434,1.468586542,0.333901842,42.01655918,31.95180076,24.12016656,0,-15.2
7263295,260.56,27.63587,119.03,3.946117728,3.389746297,0.859007899,-0.092522128,0.031045511,25.1,1.274111675,269.15,5.31916996,0.8657,5.000829973,3.728644717,0.860619622,0.288205453,1.011111111,0.887800935,0.442565787,1.069136716,0.400120374,35.74360198,33.13071508,31.56296799,0,-15.2
7290650,105.8,7.48765,1688.73,4.154616016,3.422857728,0.823868611,-0.167247617,0.004061026,22.7,1.268156425,262.35,5.114035088,0.7965,4.504964176,3.303674854,0.81530605,0.280783459,29.5693153,1.500000015,0.460692836,0.958871251,0.680625883,25.87071086,53.73933745,20.46149836,0,-11.0545
7291000,129.13,7.60783,479.3,4.273158111,3.191381342,0.74684373,-0.165164818,0.00356939,24.35,1.278215223,267.6,5.288537549,0.9777,5.188176707,3.509729203,0.846542503,0.198569405,29.15976331,1.500000015,0.451292389,1.133574358,0.673279391,32.34089587,46.62886464,21.03659091,0,-11.8728
7292500,115.81,7.03828,2073.09,4.255530459,3.474859001,0.816551317,-0.170541737,0.002579886,23.8,1.265957447,261.8,5.088435374,0.9468,5.085763694,3.37341325,0.838933229,0.185255718,27.22700451,1.500000015,0.451942058,1.125701249,0.673561658,31.91679972,47.17264028,20.90834052,0,-12.1976
7295000,95.88,6.82945,466.58,4.38075154,3.553881164,0.811249196,-0.170925116,0.001879606,25.25,1.228710462,279.35,5.643434343,0.94,5.061492853,3.276449228,0.839611751,0.180542519,27.09006211,1.500000015,0.454735702,1.018156815,0.67511267,29.27577101,47.35466367,23.49379325,0,-12.4216
7299670,497.04,6.82082,828.36,1.772833676,4.142273744,2.336526997,0.460331288,0.029132353,26.45,1.449315068,309.25,9.530046225,0.0012,0.833215155,0.552666653,0.374394955,0.16823566,2.065436242,1.500000015,0.450330858,0.627439351,0.686348179,25.78796633,26.35561974,46.92095867,0,-16.1798
7301410,787.71,10.70028,769.67,1.690138261,2.90849013,1.720859291,0.54562377,0.075416759,25.85,1.325641026,312.7,9.348281016,0,0.963149226,0.721125725,0.424016035,0.247578372,29.56575463,1.500000015,0.408479238,2.697087687,0.626003253,64.37051242,21.82065342,13.82333551,0,-13.0112
7301500,841.43,9.12835,6885.07,1.72773306,3.099671513,1.794068531,0.55267975,0.069424273,25.35,1.38147139,297.65,7.843214756,0.0008,0.900953205,0.656207344,0.401804031,0.222052108,28.89492754,1.459330309,0.423780659,1.400757126,0.594004704,48.28336859,23.68935011,20.88445664,0,-13.3382
